timestamp,comment-id,author-id,comment-body
1445335776000,9486,Tintin,"不是地獄末日就是審判 好煩喔"
1445356918000,9488,"May Lin",倫理道德，絕對比人權重要，不然，就不會有法律的存在，法律是道德的最後防線，人民如果失去了這個最後防線，國家社會就會亂了，人民將無所是從，如果隨從人的欲望去訂定法律，沒有一個道德標準規範，那不是個友善的國家或城市，那只適合過客居住的城市，家庭倫理完全瓦解，已經失去了保護和保障。我們不要多元成家，堅持一夫一妻制，希望國家能聽見人民的聲音。倫理道德喪失，人和動物有什麼差別。天佑台灣。
1445362091000,9498,周志勇,"同性婚姻的背後數據<a href=""http://behold.oc.org/?p=4740"" rel=""nofollow"">http://behold.oc.org/?p=4740</a>           2008年6月16日，加州開始正式頒發婚姻証書給同性戀者。在向全世界廣播的電視畫面上，大家看到一對對自稱相愛數十年的中、老年同性戀者，舉行結婚儀式，過程充滿人情味，似乎讓人聯想到過往的法律不允許這些人結婚，是不近人情、心腸冷酷的。          基督徒大多充滿愛心，看見這種同性互吻的情景，一方面雖然心裡有點不舒服──似乎他／她們一直受到社會的壓迫，現在終於得到平等待遇，也因此同情他／她們 ──但另一方面，按聖經和牧師的教導，同性戀行為不合乎神的律法，是神所不喜悅的。可是在互聯網上，有些“同志神學”的網站卻說聖經只說神不允許同性戀濫 交，並不阻止忠心不貳的同性婚姻。基督徒對這些互相衝突的觀念，該如何定位，鑑別真偽呢？同志神學不合聖經             基督徒首先必須查考神的話，看看同志神學的說法是否正確。首先在《創世記》2章18節：“耶和華神說：‘那人獨居不好，我要為他造一個配偶幫助他。’”神 就 造了一個女人（夏娃），作亞當的配偶，這就是婚姻與家庭的開始。在新約時代的《羅馬書》7章1-3節，保羅解釋婚姻的契約和夫妻關係的合法性時，都只提及 一男一女為婚姻的單位，從未加上同性婚姻關係也是合法的。以上兩點都否定了同志神學說神定的婚姻包括同性婚姻的說法。         《羅馬書》1章 26-27節說：“因此神任憑他們放縱可羞恥的情慾；他們的女人，把順性的用處，變為逆性的用處；男人也是如此，棄了女人順性的用處，慾火攻心，彼此貪 戀，男和男行可羞恥的事，就在自己身上受這妄為當得的報應。”這段經文清楚地說明，神認為同性戀的性行為是“羞恥的事”，這種“妄為”是會得“報應”的。 在舊約《利未記》20章13節的律法，同性戀的性行為如同姦淫罪一樣嚴重：“人若與男人苟合，像與女人一樣，他們二人行了可憎的事，總要把他們治死，罪要 歸到他們身上。”從以上兩點來看，同性戀性行為在神眼中是可憎可恥的，神有權判以死罪。既然同性婚姻包括同性之間的性行為，那神又怎會允許同性婚姻呢？故 此，神不允許同性戀和同性婚姻是毫無疑問的。同志神學的說法只是蒙騙對聖經不熟悉的人，是曲解聖經的“假師傅”（《彼後》2：1-3）而已。           同志神學的背後，都是同性戀組織的策劃者，以播放假道理迷惑無知的人。在加州柏克萊有一所新派神學院，叫Graduate Theological Union，其中一所名為School of Religion的神學院，就是專門教導“同志神學”、曲解聖經的學院，就如披著羊皮的狼（《太》7：15）。同性婚姻的假象            同性戀者在大眾傳媒中為他／她們追求同性婚姻合法化所做的辯解，是以民權和婚姻給與的福利為理由。用這兩點作先鋒是強而有力的，在民主社會中經常會無往而不利。        首先我們看民權的理論，常用的例子是美國以往曾因歧視少數族裔，而禁止異族通婚。這當然是不公平的，故此，他們推論，現在禁止同性通婚也不公平。同性戀人 士 將他們喜歡的性愛方式納入民權範圍，是一個誤導社會的論証。因天生“膚色”不同受到歧視，固然需要導正；但同性戀者以“性喜好”不同，而要求民權上的平等 對待，給予“結婚”的權利，就是魚目混珠了。例如，有人有特殊的性喜好，喜歡與幼童發生性行為；有的是亂倫的喜好，或喜愛多人雜交，甚至與動物交歡。他們 若說天生如此，以民權的藉口為由，政府是否就應該賦予他們“結婚”的權利呢？故此將民權和性喜好混為一談，是誤導大眾。            第二點是婚姻給與 的福利。在美國，剝奪別人的福利是很嚴重的事，故此，同性戀者利用這點扮演受害者，便容易博得大眾同情。可是我們要看清楚事實，同性戀者的宣傳給人一個錯 覺，以為同性戀者都渴望結婚。但事實上歐洲和加拿大同性婚姻合法後，多年來只有大約4%的同性戀者註冊結婚。例如瑞典，同性結合在1994年開始，至今只 有2%同性戀者註冊結婚（註1）；在荷蘭，1998年實行同居法，2001年通過同性婚姻合法，至今只有3%同性戀者結婚（註2），95%以上的同性戀者 都選擇不結婚，同性戀者宣傳渴求婚姻的假象，不攻而破。           同性戀心理學家Michael Bailey說，已同居的同性戀者，大都只會在同居第一年對伴侶忠心，而大部分在五年後都會有其他性伴侶（註3）。例如，在2004年參與控訴加州政府要 求結婚的亞裔女同性戀伴侶，在2008年已宣告分手。故此，同性婚姻合法化不是普遍同性戀者追求的目標，只是他們的工具，使大眾接受同性戀是正常的，而在 教導下一代接受同性戀時，更能無往而不利。同性婚姻的背後           同性婚姻的背後，隱藏了 同性戀運動的秘密。美國人口中只有2%是同性戀者，但他們強大的影響力左右了傳媒，娛樂，教育和政治。在60年代的性解放運動後，娛樂事業屢屢將道德的底 線拉低，美國社會對性的看法漸漸採取容忍和開放的態度。數十年來很多人被洗腦而接納了同性戀，進而漸漸接納同性婚姻，卻忽略了這樣的轉變，會禍害社會和下 一代。           1972年2月，大約有200位來自85個不同同性戀組織的領袖，在芝加哥開了一個大會，同意頒佈一份“同性戀權益政綱”，內有17項在州政府和聯邦政府中要爭取的事項。到2005年，同性戀運動的“同性戀權益政綱”，大部分都已實現，只差四頂：            1. 同性婚姻合法化            2. 男娼，女娼合法化            3. 廢除合法性交有年齡限制            4. 婚姻應不限人數，不限性別，集体婚姻可享法律福利同性戀運動逼迫社會           同性戀者從1970年代就開始計劃，推出同性戀運動，透過傳媒，不停宣揚同性戀者是被歧視的受害者，以搏取社會同情，繼而將他們的性愛好變成一個民權運 動， 自稱是少數民族，所以應受法律保護。同時進入政府各部門，與政綱自由開放的黨派聯合，取得掌權者的職位；控制立法權，推行有利同性戀權益和同性戀正常化的 法律，以官方勢力逼人民接受同性戀，更以教育途徑教育下一代同性戀是正常的。對不同意的人，則以恐嚇和政治力量強迫他們接受。           在同性婚姻合法的國家和地區中，可看出隨著時間，社會愈加敗壞。以下舉出一些國家在同性婚姻合法後，墮落程度愈嚴重的例子：          1. 三年：2005年，加拿大國會通過同性婚姻合法化，因為同性戀者不能生育，只可領養或找捐精或捐卵子的人助產，因此，Ontario上訴法庭宣佈，嬰兒的出生紙上可以有任何數字的“父母”；另外，加拿大的牧師，已不敢說同性戀是罪。           2. 五年：2003年，美國麻省高等法院宣判同性婚姻合法。這五年來，幼稚園至高中學生，在學校中接受強迫性的同性戀性教育，小學生也需在學校慶祝“同性戀驕 傲日”，就如日本改寫教科書中侵華歷史一樣。在2005年4月27日，一位名為David Parker的父親，因反對學校向他的六歲幼稚園的兒子教授同性戀課程，而被警察拘捕，以後不准他進入學校。           3. 七年：荷蘭在1998年實行同居法案，2001年接受同性婚姻。娼妓也都合法，合法性交年齡已降到12歲。不單如此，荷蘭還通過了毒品合法化，政府開辦毒 品注射室，聘有護士派發針筒，青年人自由出入注射毒品，若因過量而倒下，便由政府送往醫院救治。在荷蘭，在雙方同意的情況下，亂倫已被政府接受，不被起 訴。           4. 七年：葡萄牙在2001年讓同性結婚。2002年末，葡萄牙的一所兒童收容所內，有過百名男童被十名葡萄牙社會知名男仕強姦，其中包括兒童院院長，電視名 嘴，社會黨發言人和前葡萄牙大使等，他們雖被捕和控告，但因葡萄牙的合法性交年齡是14歲，很多罪控都因無效而被撤消，引起公憤。           5. 14年：瑞典在1994年開始同性婚姻，不但如此，兄弟姊妹互相通婚已成合法，而普遍人民都隨意同居，婚姻幾乎不存在。在2003年6月，一位名Ake Green的牧師，因為依聖經講道，說同性戀是罪，而被法庭判監一個月。           6. 15年：挪威在1993年同性婚姻合法，人們對結婚不再重視。2000年，50%出生的嬰兒來自未婚媽媽，在Nortland縣的教堂都掛上同性戀彩紅旗，當地80%第一胎出生的嬰兒沒有爸爸。            7. 19年：丹麥在1989年接受同性婚姻，道德水準便每況愈下。到了2004年，丹麥的教育部拍攝一套給青少年性教育的錄影碟，光碟中包括了人獸交和人吃糞便的畫面，一位國會議員還將影片放上他個人網站。同性戀性行為威脅生命           同性戀行為，在數千年人類歷史中，都被認為是病態，直至1973年美國心理學會在同性戀組織高壓的手段下，宣佈同性戀不是病態，同性戀行為便在一夕間變為 “正常”。可是據美國疾病研究中心（註4）報告，男同性戀者平均一年有60個不同的性伴侶，而一生平均有1，000個性伴侶。男同性戀者因為肛交的原故， 互相傳染以下的疾病：愛滋病，梅毒，各種性病，大便失禁，肛門破裂，肛門癌，痔瘡，性器官潰爛，直腸傳染病，肝炎A、B、C、D形，肺結核，及各種腸胃 病。Paul Cameron博士在1993年研究報告說，由於同性戀者潛伏多種感染，他們的壽命大大減短。男同性戀者的平均壽命是42歲，若染上愛滋病的，壽命則是 39歲；女同性戀者的壽命平均是44歲（註5）。同性戀者的一般精神病是普通人的3倍（註6）。在同性戀家庭中，男同性戀有30%發生家庭暴力事件，女同 性戀有48%發生家庭暴力（註7）。比較上，美國普通家庭只有12%發生家庭暴力事件。這種種的事實怎可強辯同性戀是“正常”的呢？xpic6878同性戀危害兒童           美國男性人口中，只有2%是同性戀者，但性侵犯兒童的罪犯中，有35%是男同性戀者（註8），而同性戀者會比異性戀者性侵犯更多兒童（註9）。天主教裡侵 犯 兒童的案例，90%都是同性戀神父性侵男童，而在同性戀日漸被正常化的大環境下，同性侵犯兒童在學術界漸被正常化（註10）。被性侵的兒童，只懂得以性來 與其他男人交往；當他們長大後，便向年幼者重施故技，侵犯同性兒童。故此，雖然同性戀者大都沒有兒女，同性戀人口卻可不斷增加。有一個叫NAMBLA的 “北美男人和男童相戀組織”說：“八歲以上才有性行為已太遲了。”此組織提倡，兒童不能有性行為的想法是不正確的，不論什麼年紀的兒童都有權作任何事；他 們也強調戀童者也有民權，並強力支援同性戀運動。           在同性戀未被社會接受前，大學的學術界首先提出同性戀可能是正常的理論，社會繼而慢慢接 受。現在的一些大學裡，一些教授正提出“跨代雙戀”可能也是正常的，也有說“跨代性行為”可能不會傷害兒童。這樣，今天讓同性戀和同性婚姻合法化，他日 “戀童”和“跨代婚姻”也許也會合法。（看荷蘭和瑞典的例子）同性戀不是天生          同性戀是一種性行為的愛好，會受客觀環境和主觀衝動影響，科學家至今仍未証實有同性戀基因。不單如此，據Robert Spitzer博士報導，不少過去是同性戀者，憑著他／她們的信仰、自制力、良知和輔導，可成功地脫離同性戀，返回異性戀的生活（註11）。如果這些人的 同性戀傾向真是天生，應沒有一人可以變回異性戀者。同性戀是一種病態，應接受治療，不應被歧視，但卻不應將之正常化。影響深遠            同性戀組織用法律的攻勢，將矛頭指向社會的保守派，迫其閉嘴。對社會上中立或不懂內情的人仕，便經傳播媒介和娛樂界灌輸“同性戀者是被逼害的一群”的形 象， 大眾應同情他們。這些策略施行多年，離成功之日不遠矣（2006年上映的《斷背山》便是一好例子）！根據CNN和《今日美國》過去十年的民意調查，美國的 成年人在1996年只有27%接受同性婚姻，到了2004年已升到41%；而青年人在1996年只有41%接受同性婚姻，但到2004年卻升至59%。            加州是美國人口最多的州，其影響力舉足輕重。從外州來的同性戀者，可在加州結婚，然後回到別州要求該州政府，承認加州的婚姻証書，否則便控訴該州政府 （註： 同性戀者聯合如ACLU等有力的律師團体，常以訴訟威嚇社會，上至政府，下至平民百姓），慢慢逼使全美國都要接受同性婚姻。此外，加州的教科書都要改寫， 將家庭和婚姻的定義改為包括同性婚姻的結構，教科書商會將加州的教科書賣給其它州的學校，繼而改變美國兒童的婚姻和家庭觀念。教會應否接納同性戀者？          在當今局勢中，教會遭遇更大的壓力，“是否應接納同性戀”，便成為教會的話題。首先我們應明白同性戀者對教會的要求，和“接納”的定義。進入教會的同性戀者可分兩大類（類型的分別是基於他們的“動機”）：           第一種是對自己同性戀傾向或行為感到不對而想改過的人。根據Nation Association for Research and Therapy of Homosexuality（國家同性戀研究和治療協會）的報導，同性戀傾向不是天生的，想脫離同性戀的大有人在。這些人很多是年幼時被同性戀者姦污了， 他們經過心理治療或宗教帶來的生命改變，終能變回異性戀者。所以假若這類同性戀者想要求教會“接納”他們，讓他們在基督的愛中悔改，繼而脫離同性戀生活， 教會不應將他們拒於門外。讓罪人悔改，歸向正義，是教會的責任。同性戀者需要與同性朋友建立健康的友誼和支援網，才容易脫離同性戀的生活，教會可以提供健 康的生活環境和精神支援。幫助同性戀者的事工，可參考 <a href=""http://www.exodus-international.org"" rel=""nofollow"">www.exodus-international.org</a> 。            第二種是認為同性戀是正常的行為，而要求教會“接納”他們，並准許他們在教會事奉，甚至教導等。他們加入教會，目的可能是要改變教會的神學觀點，由篤信聖 經 的原則改為自由派神學，亦即：聖經不一定是神所啟示的書，故內容不需盡信，應採取人文主義或存在主義的方法，以時代潮流或個人喜好來決定什麼是對或不對， 用浮動和迎合潮流的道德標準來決定“接納”同性戀行為不是罪。於是，同性戀者被“接納”加入教會後，他們仍可繼續同性戀的行為，教會不會勸告，也不會批 判，牧者甚至曲解或忽略聖經描寫同性戀是罪的章節。這種“接納”，其實是要求教會妥協，要教會不守神的道，而向同性戀者屈膝，這就是他們的動機。敬畏神？敬畏人？           教會是彰顯神的愛的地方，但也是堅守神的道的地方，假若害怕得罪人，多過得罪神，將神的話曲解，以迎合人的潮流，那就是將人的情慾抬到高於神的教訓，這種 教 會與聯誼會便沒多大分別。可悲的是他們掛著教會的牌，向人宣揚假的道，就如聖經警告教會所說：“從前在百姓中有假先知起來，將來在你們中間，也必有假師 傅，私自引進陷害人的異端，連買他們的主他們也不承認，自取速速的滅亡。將有許多人隨從他們邪淫的行為，便叫真道因他們的緣故被毀謗。”（《彼後》 2：1-2）          教會對同性戀應該採取什麼態度？應該用什麼原則去“接納”同性戀者呢？答案就在是否讓教會來幫助他們脫離同性戀，或是要教會向同性戀者屈膝，讓他們改變教會的神學信仰。教會需作一個決定！阻止加州同性婚姻──挽救世世代代          2008 年5月15日，加州高等法院以四對三通過同性婚姻合法化。而在同年6月2日，由五位加州公民提議，111萬加州選民簽名和議的“保護婚姻法”，已被納入 2008年11月大選的加州提案中，名為第8號提案（Proposition 8）。加州選民有機會將“一男一女婚姻”放入加州憲法中，使其成為加州唯一合法的婚姻。這也是加州選民唯一的機會，否決高等法院通過的同性婚姻。基督徒應 努力推動和參與投票，以保衛神定下的一男一女的婚姻制度。在領導保護婚姻的法案運動中，華人圈子佔重要角色的組織有：傳統家庭促進會，大使命中心，美國回 歸真神運動，南加華人基督徒支持婚姻修憲聯盟等。          這次修憲是否成功，有賴加州每位選民參與投票，這是挽救世世代代道德和健康的生死關頭。加州公民可採取以下行動：1. 選民登記         如具有美國公民資格，從現在起至9月底止，請登記成為加州選民。選民登記表可到各郵政局索取，然後填寫、簽名後，寄到投票局。2. 教育親友            將以上資料向親友講解，幫助他們登記成為選民。3. 作義工            幫助教會和傳統家庭促進會等機構，推動11月大選前保衛婚姻的行動。4. 推動投票             在11月投票（或缺席投票），並且提供親友到投票站的交通接送。          如需幫助，請電408-636-0037傳統家庭促進會查詢；email： tfccal@yahoo.com 。多謝你的參與。撰稿：傳統家庭促進會（<a href=""http://www.tfcus.org"" rel=""nofollow"">www.tfcus.org</a>）註：1. Scott Shane, ""Many Swedes Say 'I Don't' to Nuptials; Unions"" Baltimore Sun (January 16, 2004): 1A.2. ""OLR Backgrounder: Legal Recognition of Same-sex Partnerships,"" OLR Research Report (October 9, 2002): 1.3. J. Michael Bailey, The Man Who would be Queen, Joseph Henry Press, 2003, p.40.4. Center for Disease Control statistics, 1981.5. <a href=""http://www.familyresearchinst.org/FRI_EduPamphlet3.html"" rel=""nofollow"">http://www.familyresearchinst....</a>6. Stanford et al., Arch Gen Psychiatry, Vol. 58, 2001.7. Susan Turrell, “A Descriptive Analysis of Same-sex Relationship Violence for a Diverse Sample.” J. of Family Violence, Vol. 13, 2000, 281-293.8. K. Freund et al., Pedophilia and Heterosexuality vs. Homosexuality, Journal of Sex and Marital Therapy 10 (Fall 1984): 197.9. Freund, K. and R. I. Watson, The Proportions of Heterosexual and Homosexual Pedophiles Among Sex Offenders Against Children: An Exploratory Study, Journal of Sex and Marital Therapy 18 (Spring 1992): 3443.10. Rind, Bruce, Tromovitch, Philip, and Bauserman, Robert. (Temple U. Dept. of Psychology, Phila., PA)., A Meta-analytic Examination of Assumed Properties of Child Sexual Abuse Using College Samples. Psychological Bulletin, 1998 (July), vol. 124 (1), 22-53.11. Robert L. Spitzer, Archives of Sexual Behavior, Vol. 32, No. 5, October 2003, 403-417.作者來自香港，在美取得生物工程學博士學位。現除經營自己的公司外，並擔任三藩市華人家庭聯盟會會長，傳統家庭促進會總***事，經常在各地演講。"
1445362102000,9499,周志勇,"如果要制定亡國滅種讓台灣人口與國力都弱化的法律 ==&gt;中華民國的國父要哭泣了, 黃花崗烈士的鮮血白流了"
1445362815000,9501,Joe,"會做亂跟治安問題跟教育及道德感有關，跟是不是同志並無關聯，大眾應該著眼於教育跟刑罰是不是太輕，而不是性傾向吧？為什麼政府跟大多數人搞不清重點呢？國外許多社經地位很高的不也是同志？！Ps 到底倫理道德是根本教育、家庭教育出問題，還是因為性向⋯搞清楚重點是什麼好嗎？ 社會那麼亂、政府無能，問題只有一個，就是搞錯重點！"
1445363027000,9502,周志勇,"如果是執意要執行，不管任何人怎麼說也都會努力去執行的，對吧? 所謂尊重民主是以選票與民調來表示的，對吧? 如果執意要執行反對的意見怎麼多也都無所謂的，可以說是擇善固執，也考可以說擇惡固執，對吧? 既然如此，何不問問自己的良心，到底是基於什麼樣的動機來做這些事情的呢? 而做這些事情到底是把破洞補好，還是補了一個小洞反而戳破更大的洞呢? 道理是講給追求真理的人聽得，追求利益的人只想聽利益的方法是什麼，所謂在商言商，不然要靠什麼來吃飯呢?這個世界原本就有正與反的思緒，不然哪來那麼多的節目可以看呢?能夠思考是一件幸福的事，有話可以直說是一個幸福的年代。但若任由一種聲音便讓國家與人民都要因此賠上沉痛的代價，這樣的計畫大家能接受嗎?沒有豐功偉業的人批評做了許多事情的人，質疑他為什麼你不做這個?為什麼你不做那個?請問您是他的老闆嗎?至於教會有做了什麼事，其他宗教團體有做了什麼事，在此以一個真實的故事來代表:奧加族傳道:<a href=""http://www.youtube.com/watch?v=hZF2IpfGS_8&amp;feature=related"" rel=""nofollow"">http://www.youtube.com/watch?v...</a>"
1445364181000,9503,路人甲,"重大訊息【轉載2】徹底毀壞台灣倫理道德的爛法~兩性性平法(內容荒腔走板)別以為跟你無關，如果你我關心我們的下一代，最近有黨團運作力挺，台灣“性開放”將立法，並且尺度將是全世界最大。**【荒唐至極的惡法】**下一代孩子會先完蛋，因為12年國教課綱的綱要，同志教育性平平權人士都已進入掌控，包括：小一生活課程會教導 ""多數性別""，學校要向小學三年級學生介紹『你也可以成為同性戀者』，六年級會教你的孩子『如何手淫』，七年級會教你的孩子『如何肛交』，而且教導學童，性別不是兩種，而是六種，將完全錯亂孩子們的性別的觀念。甚至以後孩子一出生時，醫生或父母都不能說自己生男或女，學校不能教男女有別，要等18歲再確定。你同意學校教下一代他/她是性別不確定，要道18歲再自己確定？而中間卻合法一直灌輸鼓吹孩子『你也可以成為同性戀』，荒唐至極。若是延伸至公共空間，立法後、不只醫生不能說男女有別，連廁所淋浴間、店家商家也不能寫""女/男裝出清""標牌....。這樣叫作性別歧視，因為誰說性別只有兩性？你能同意嗎？通過同婚之加拿大…家長團體指出，政府的性教育課程嚴重違背兒童天真的本性，介紹不適合其年齡的無隱諱性愛知識及危險的性議題。我們可以作什麼？我們應該覺醒，我們應該主動出擊，不再成為沉默的ㄧ群人!邀請大家一起來維護美好的婚姻家庭的價值!!以上的教育問題是真的嗎？如果是很可怕欸"
1445367391000,9507,王宣晴,"我是一個平凡家中有孩子的家長，我的想法跟大多數的家長一樣，我不會排斥同志，也不會攻擊和歧視他們，但我不同意立法同性婚姻，因為對孩子的教育不好，會讓孩子覺得這是理所當然的，引導孩子去懷疑自己與天俱來的性別，如果能認同自己出生的性別不是很好嗎？每個人在成長過程中都在尋找自己的定位，不需要教導孩子去懷疑性向，這樣會讓他們更痛苦。也不是什麼都要“平等”，就好像我不會教孩子未成年就性交，因為孩子還不成熟根本不適合，所以限制孩子不能性交不是對孩子的不平等待遇，不在一個水平上就不能要平等，婚姻是一男一女組成的，孕育下一代是家庭的美好功能，國父孫中山說：『生命的意義，在創造宇宙繼起之生命，生活的目的，在增進人類全體之生活。』生孩子就是在創造生命，有孩子就更能體會，有了孩子人類才會成長，會去思考和反省自己，也不會自私把地球資源消耗殆盡，因為下一代還在，而且教育是非常重要的，因為孩子是一張白紙，你給他什麼他就會變成什麼。同性無法孕育下一代，現在已經少子化，台灣未來蕭條的經濟競爭力各方面已經可以預知，通過同婚法無法增進人類全體之生活，實不應立法鼓勵，政府要慎思。目前還沒通過，但高一公民課本裡已經出現不適合孩子學習的內容，真的讓我不敢把小孩送到學校，如果政府再通過此法，我不敢想像教育會把我們台灣的下一代帶到什麼地方，這是高一公民課本的內容：<a href=""http://taiwanfamily.com/97392"" rel=""nofollow"">http://taiwanfamily.com/97392</a>    有標明出處，不是謠言。"
1445373481000,9528,"宗 蕭","傳統文化是講究倫常的。  自古異性成婚前要拜天地，祖先取得認同。男女有別，陰陽有異，傳宗接代是正常的，應該的。同性婚則達不到這些啊。"
1445375504000,9531,imjay0604,"我們先瞭解一個較為醫學感的詞就是『性別認知偏向』今天同志要因為性別認知偏向用取得合法程度、來影響不想用這樣教育孩子的人自由意志進而產生修法對立問題、是現在的主因老師.醫生.父母就要合法照這樣教育然而這樣少數人性別認知偏向的族群本來只是自己的選擇罷了、如果今天影響哪些正常的多數人跟本不想、不願接受你影響他正常的男女觀念、或他小孩家人的觀念的人、你越激進想取得合法並且反過來教育他、你就是在『強迫危害他的自由意志』用取得合法性來說服與改變別人自由意志、包含他想給小孩的教育面、這就是影響範圍問題，我都看不到能針對問題解決與尊重提出問題的人、只會貼標籤與各種形式酸妄想硬改變別人自由觀念我沒反對同志、但只是提出修法會遇到問題卻總有同志或強烈要求人權平等者不針對問題思考就叫囂或惡言越是這様面對提出問題的人、整個社會為了修少數人法案、就只會造成惡循環，那些本覺得跟自己無關或對同志有問題的人、因這些想改變法律同時改變性別認知沒有偏向人影響他們本身或他家人的自由意志時造成排斥、因為為何他就要捨棄自己對性跟教育方法觀念自由不然就要接受你對性別認知偏向合法教育才是對？補充 -------------------------------------------------------自由意志就是每個人想法影響做法的重要指標，一但他的自由意志與觀念被侵犯、本來就是會紛爭一戰爭大多都是人數多的贏、畢竟同志們是少數，當自由意志的人就是只接受傳統男女觀念，或者就是他只想教育兒子跟男生缸交不對、肛門是大便用『這些都是他的自由意志』他的關念自由沒有錯同志不能教訓他或說他才是錯誤不正常、甚至你違法囉（不用扯到大人怎麼可以限制小孩子性向發展 謝謝！）因為不管怎麼說、你對於他的自由意志確實影響到了忽略他本身、他不想接受性別認知偏向者指正與教育時那本來就是他的家庭跟『他對性向認知的權利』，他本該可以保留觀念跟教育兒女男女認知的個人自由！OK問題來了！！！今天他在提出問題或實行他的自由意志做家庭男女教育、同志卻用合法條文影響了甚至限制了他教育的自由意志他在保留自己觀念或育兒時説肛交不對肛門是用來大便卻是違法、Gay或同性支持者都能指證其犯法時候。他一定不爽！對吧？  怎麼可能會爽？ 一定不可能！怎麼你會覺得他，被指證對兒教育同志也是一種選擇時或持續洗腦他或家人自由意志、他兒子從小的意志時他會因為同志或肛交合法所以他交錯、他就會開心？還會開心説謝謝gay們提醒 有這個合法結婚選擇?然後道歉説：我不應該跟孩子説男女才是正常是我不正常因為犯法了、掌自己嘴，罰寫100次肛門男男是正常的！然後跟孩子講、對不起你以後當gay都是你正常的選擇。那他此刻的自由意志呢? 不就因為認知偏向者影響到了嗎想也知到根本不可能他會開心！怎麼會覺得沒影響呢畢竟他想要的觀念就不是這様啊!!!你要教育他一百次出櫃是對的是一種選擇 洗腦他 跟他兒子以後可以肛交還說你是合法的、這些同志思想就已影響別人自由意志所以還這麼多不想特別表態或贊同立法支持同性婚姻的人他們大多的想法，就大多諸如此類 ...我不覺得台灣社會可以再這様更亂下去尤其是每當出現少數族群出現個人偏好、嗜好時卻就要耗費大量資源影響整個大環境與正常發展方向、連講正常發展都被gay糾正誰說男女才是正常你會開心？我説的男女是一般正常結合的方向自由意志與觀念卻反倒被同志們吐口水 你哪裡正常了 ?!這些就是很讓人不舒服的地方我所講的正常也是我的自由意志 跟社會大眾觀念就好像我講『正常的公貓』大家都知道他跟母貓交配當我只是用這様的動物邏輯、套用人類男女是正常時確被例外的貓、認知偏向者反教育、少數比較喜歡公貓缸公貓的支持者 説你不正常你違法。這真的就是問題點所在、重點在影響別人自由意志觀念支持同志的人，應該是想出解決、我覺得同志沒問題但不是一直想為了想捍衛自己性別認知偏向才是正常、去用取得法律來影響或説別人想法自由正常才是錯誤的把對非同志的正常人當作敵人還說他才不正常的時候那就是紛爭的來源。紛爭總是如此：有時候你已經影響別人想法跟世界觀尤其當你個人或少數出櫃人的性別偏向認知明明就是會在合法以後不管教育心裡層面影響到他了你還覺得妳的性別認知偏向、才是對的正常態的還以為我自己同性結婚、根本沒影響別人什麼？這樣的心態就是會造成問題、如果雙方的思考沒辦法冷靜＋換位思考就只是讓台灣更多社會問題對立產生並不是國外怎樣、台灣社會結構法律就要跟進包含死刑法 台灣難道能取消嗎？外勞在台灣吃狗虐貓是民族與個人偏好與認知、難道外勞抗議這是個人偏好自由他的外勞人權台灣就要跟進修法嗎？國外槍枝非法 大麻非法 台灣也要跟進嗎？其實台灣的社會結構 已經私底下容許許多事情不犯法但是要特別立法後 又不影響國家發展正常又不會因為修法造成更多對立問題那才是最重要修法前提其實在外勞的世界 他門吃貓吃狗就就跟你吃牛一樣如果取消了動物保育法、會影響的層面就會出現你影響到的就是覺得吃貓吃狗不正常人自由意志妳只顧到了外勞想吃貓吃狗的自由意志人權偏好這不是台灣法律 目前可以承受的這様就不是法 那只是人類社會結構的偏向"
1445377450000,9634,王甬華,有件事我很好奇，既然同性戀會養出同性戀，會影響孩子的性別認同，那現在的同性戀是誰養出來的？不是異性戀嗎？還是同性戀都是石頭演變的？
